PrimaryKey,NameKey,DescKey,Group,icon,Order,Category,Type,OperationType,RangeType,Value,ValueMin,ValueMax,Duration,MaxStackCount,WaitTime,Inteval,PrefabFX
711435057,1879048504,NaN,6791985,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,-0.005,-0.006,-0.004,1500,1,0,500,
711267121,1879048505,NaN,6624049,ICON_EFFECT_APPI,1,6,81,2,1,0.1,0.05,0.15,0,1,0,0,
711275313,1879048506,NaN,6632241,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283505,1879048507,NaN,6640433,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287601,1879048508,NaN,6644529,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291697,1879048509,NaN,6648625,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070514,1879048495,NaN,6427442,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0,0,0,0,1,0,0,
711074610,1879048496,NaN,6431538,ICON_EFFECT_MAXHP,1,6,34,2,1,0,0,0,0,1,0,0,
711332658,1879048497,NaN,6689586,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0,0,0,0,1,0,0,
711336754,1879048498,NaN,6693682,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0,0,0,0,1,0,0,
711340850,1879048499,NaN,6697778,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0,0,0,0,1,0,0,
711406386,1879048500,NaN,6763314,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0.25,0.2,0.3,3000,1,0,0,
711398194,1879048501,NaN,6755122,ICON_EFFECT_APUPKILL,1,6,113,2,1,0.15,0.1,0.2,3000,3,0,0,
711414578,1879048502,NaN,6771506,ICON_EFFECT_CUREKILL,1,6,117,2,1,0.015,0.01,0.02,0,1,0,0,
711439154,1879048503,NaN,6796082,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.6,-0.4,1500,1,0,0,
711435058,1879048504,NaN,6791986,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,-0.005,-0.006,-0.004,1500,1,0,500,
711267122,1879048505,NaN,6624050,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711275314,1879048506,NaN,6632242,ICON_EFFECT_APAR,1,6,83,2,1,0.1,0.05,0.15,0,1,0,0,
711283506,1879048507,NaN,6640434,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287602,1879048508,NaN,6644530,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291698,1879048509,NaN,6648626,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070515,1879048495,NaN,6427443,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0,0,0,0,1,0,0,
711074611,1879048496,NaN,6431539,ICON_EFFECT_MAXHP,1,6,34,2,1,0,0,0,0,1,0,0,
711332659,1879048497,NaN,6689587,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0,0,0,0,1,0,0,
711336755,1879048498,NaN,6693683,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0,0,0,0,1,0,0,
711340851,1879048499,NaN,6697779,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0,0,0,0,1,0,0,
711406387,1879048500,NaN,6763315,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0.25,0.2,0.3,3000,1,0,0,
711398195,1879048501,NaN,6755123,ICON_EFFECT_APUPKILL,1,6,113,2,1,0.15,0.1,0.2,3000,3,0,0,
711414579,1879048502,NaN,6771507,ICON_EFFECT_CUREKILL,1,6,117,2,1,0.015,0.01,0.02,0,1,0,0,
711439155,1879048503,NaN,6796083,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.3,-0.1,1500,1,0,0,
711435059,1879048504,NaN,6791987,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,-0.005,-0.006,-0.004,1500,1,0,500,
711267123,1879048505,NaN,6624051,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711275315,1879048506,NaN,6632243,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283507,1879048507,NaN,6640435,ICON_EFFECT_APSR,1,6,85,2,1,0.1,0.05,0.15,0,1,0,0,
711287603,1879048508,NaN,6644531,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291699,1879048509,NaN,6648627,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070516,1879048495,NaN,6427444,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0,0,0,0,1,0,0,
711074612,1879048496,NaN,6431540,ICON_EFFECT_MAXHP,1,6,34,2,1,0,0,0,0,1,0,0,
711332660,1879048497,NaN,6689588,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0,0,0,0,1,0,0,
711336756,1879048498,NaN,6693684,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0,0,0,0,1,0,0,
711340852,1879048499,NaN,6697780,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0,0,0,0,1,0,0,
711406388,1879048500,NaN,6763316,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0.25,0.2,0.3,3000,1,0,0,
711398196,1879048501,NaN,6755124,ICON_EFFECT_APUPKILL,1,6,113,2,1,0.15,0.1,0.2,3000,3,0,0,
711414580,1879048502,NaN,6771508,ICON_EFFECT_CUREKILL,1,6,117,2,1,0.015,0.01,0.02,0,1,0,0,
711439156,1879048503,NaN,6796084,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.3,-0.1,1500,1,0,0,
711435060,1879048504,NaN,6791988,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,-0.005,-0.006,-0.004,1500,1,0,500,
711267124,1879048505,NaN,6624052,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711275316,1879048506,NaN,6632244,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283508,1879048507,NaN,6640436,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287604,1879048508,NaN,6644532,ICON_EFFECT_APSG,1,6,86,2,1,0.1,0.05,0.15,0,1,0,0,
711291700,1879048509,NaN,6648628,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070769,1879048495,NaN,6427697,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0,0,0,0,1,0,0,
711074865,1879048496,NaN,6431793,ICON_EFFECT_MAXHP,1,6,34,2,1,0,0,0,0,1,0,0,
711332913,1879048497,NaN,6689841,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0,0,0,0,1,0,0,
711337009,1879048498,NaN,6693937,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0,0,0,0,1,0,0,
711341105,1879048499,NaN,6698033,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0,0,0,0,1,0,0,
711406641,1879048500,NaN,6763569,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0.25,0.2,0.3,3000,1,0,0,
711398449,1879048501,NaN,6755377,ICON_EFFECT_APUPKILL,1,6,113,2,1,0.15,0.1,0.2,3000,3,0,0,
711414833,1879048502,NaN,6771761,ICON_EFFECT_CUREKILL,1,6,117,2,1,0.015,0.01,0.02,0,1,0,0,
711439409,1879048503,NaN,6796337,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.3,-0.1,1500,1,0,0,
711435313,1879048504,NaN,6792241,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,-0.005,-0.006,-0.004,1500,1,0,500,
711267377,1879048505,NaN,6624305,ICON_EFFECT_APPI,1,6,81,2,1,0.1,0.05,0.15,0,1,0,0,
711275569,1879048506,NaN,6632497,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283761,1879048507,NaN,6640689,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287857,1879048508,NaN,6644785,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291953,1879048509,NaN,6648881,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070770,1879048495,NaN,6427698,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0,0,0,0,1,0,0,
711074866,1879048496,NaN,6431794,ICON_EFFECT_MAXHP,1,6,34,2,1,0,0,0,0,1,0,0,
711332914,1879048497,NaN,6689842,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0,0,0,0,1,0,0,
711337010,1879048498,NaN,6693938,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0,0,0,0,1,0,0,
711341106,1879048499,NaN,6698034,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0,0,0,0,1,0,0,
711406642,1879048500,NaN,6763570,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0.25,0.2,0.3,3000,1,0,0,
711398450,1879048501,NaN,6755378,ICON_EFFECT_APUPKILL,1,6,113,2,1,0.15,0.1,0.2,3000,3,0,0,
711414834,1879048502,NaN,6771762,ICON_EFFECT_CUREKILL,1,6,117,2,1,0.015,0.01,0.02,0,1,0,0,
711439410,1879048503,NaN,6796338,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.6,-0.4,1500,1,0,0,
711435314,1879048504,NaN,6792242,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,-0.005,-0.006,-0.004,1500,1,0,500,
711267378,1879048505,NaN,6624306,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711275570,1879048506,NaN,6632498,ICON_EFFECT_APAR,1,6,83,2,1,0.1,0.05,0.15,0,1,0,0,
711283762,1879048507,NaN,6640690,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287858,1879048508,NaN,6644786,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291954,1879048509,NaN,6648882,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070771,1879048495,NaN,6427699,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0,0,0,0,1,0,0,
711074867,1879048496,NaN,6431795,ICON_EFFECT_MAXHP,1,6,34,2,1,0,0,0,0,1,0,0,
711332915,1879048497,NaN,6689843,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0,0,0,0,1,0,0,
711337011,1879048498,NaN,6693939,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0,0,0,0,1,0,0,
711341107,1879048499,NaN,6698035,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0,0,0,0,1,0,0,
711406643,1879048500,NaN,6763571,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0.25,0.2,0.3,3000,1,0,0,
711398451,1879048501,NaN,6755379,ICON_EFFECT_APUPKILL,1,6,113,2,1,0.15,0.1,0.2,3000,3,0,0,
711414835,1879048502,NaN,6771763,ICON_EFFECT_CUREKILL,1,6,117,2,1,0.015,0.01,0.02,0,1,0,0,
711439411,1879048503,NaN,6796339,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.3,-0.1,1500,1,0,0,
711435315,1879048504,NaN,6792243,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,-0.005,-0.006,-0.004,1500,1,0,500,
711267379,1879048505,NaN,6624307,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711275571,1879048506,NaN,6632499,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283763,1879048507,NaN,6640691,ICON_EFFECT_APSR,1,6,85,2,1,0.1,0.05,0.15,0,1,0,0,
711287859,1879048508,NaN,6644787,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291955,1879048509,NaN,6648883,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070772,1879048495,NaN,6427700,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0,0,0,0,1,0,0,
711074868,1879048496,NaN,6431796,ICON_EFFECT_MAXHP,1,6,34,2,1,0,0,0,0,1,0,0,
711332916,1879048497,NaN,6689844,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0,0,0,0,1,0,0,
711337012,1879048498,NaN,6693940,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0,0,0,0,1,0,0,
711341108,1879048499,NaN,6698036,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0,0,0,0,1,0,0,
711406644,1879048500,NaN,6763572,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0.25,0.2,0.3,3000,1,0,0,
711398452,1879048501,NaN,6755380,ICON_EFFECT_APUPKILL,1,6,113,2,1,0.15,0.1,0.2,3000,3,0,0,
711414836,1879048502,NaN,6771764,ICON_EFFECT_CUREKILL,1,6,117,2,1,0.015,0.01,0.02,0,1,0,0,
711439412,1879048503,NaN,6796340,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.3,-0.1,1500,1,0,0,
711435316,1879048504,NaN,6792244,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,-0.005,-0.006,-0.004,1500,1,0,500,
711267380,1879048505,NaN,6624308,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711275572,1879048506,NaN,6632500,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283764,1879048507,NaN,6640692,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287860,1879048508,NaN,6644788,ICON_EFFECT_APSG,1,6,86,2,1,0.1,0.05,0.15,0,1,0,0,
711291956,1879048509,NaN,6648884,ICON_EFFECT_APGE,1,6,87,2,1,0.1,0.05,0.15,0,1,0,0,
711070017,1879048495,NaN,6426945,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0.15,0.1,0.2,0,1,0,0,
711074113,1879048496,NaN,6431041,ICON_EFFECT_MAXHP,1,6,34,2,1,0.2,0.15,0.25,0,1,0,0,
711332161,1879048497,NaN,6689089,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0.15,0.1,0.2,0,1,0,0,
711336257,1879048498,NaN,6693185,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0.15,0.15,0.25,0,1,0,0,
711340353,1879048499,NaN,6697281,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0.15,0.1,0.2,0,1,0,0,
711405889,1879048500,NaN,6762817,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0.25,0.2,0.3,3000,1,0,0,
711397697,1879048501,NaN,6754625,ICON_EFFECT_APUPKILL,1,6,113,2,1,0,0,0,3000,3,0,0,
711414081,1879048502,NaN,6771009,ICON_EFFECT_CUREKILL,1,6,117,2,1,0,0,0,0,1,0,0,
711438657,1879048503,NaN,6795585,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.3,-0.1,1500,1,0,0,
711434561,1879048504,NaN,6791489,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,0,0,0,1500,1,0,500,
711266625,1879048505,NaN,6623553,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711274817,1879048506,NaN,6631745,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283009,1879048507,NaN,6639937,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287105,1879048508,NaN,6644033,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291201,1879048509,NaN,6648129,ICON_EFFECT_APGE,1,6,87,2,1,0,0,0,0,1,0,0,
711070018,1879048495,NaN,6426946,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0.15,0.1,0.2,0,1,0,0,
711074114,1879048496,NaN,6431042,ICON_EFFECT_MAXHP,1,6,34,2,1,0.2,0.15,0.25,0,1,0,0,
711332162,1879048497,NaN,6689090,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0.15,0.1,0.2,0,1,0,0,
711336258,1879048498,NaN,6693186,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0.15,0.15,0.25,0,1,0,0,
711340354,1879048499,NaN,6697282,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0.15,0.1,0.2,0,1,0,0,
711405890,1879048500,NaN,6762818,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0,0,0,3000,1,0,0,
711397698,1879048501,NaN,6754626,ICON_EFFECT_APUPKILL,1,6,113,2,1,0.15,0.1,0.2,3000,3,0,0,
711414082,1879048502,NaN,6771010,ICON_EFFECT_CUREKILL,1,6,117,2,1,0,0,0,0,1,0,0,
711438658,1879048503,NaN,6795586,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.3,-0.1,1500,1,0,0,
711434562,1879048504,NaN,6791490,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,0,0,0,1500,1,0,500,
711266626,1879048505,NaN,6623554,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711274818,1879048506,NaN,6631746,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283010,1879048507,NaN,6639938,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287106,1879048508,NaN,6644034,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291202,1879048509,NaN,6648130,ICON_EFFECT_APGE,1,6,87,2,1,0,0,0,0,1,0,0,
711070019,1879048495,NaN,6426947,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0.15,0.1,0.2,0,1,0,0,
711074115,1879048496,NaN,6431043,ICON_EFFECT_MAXHP,1,6,34,2,1,0.2,0.15,0.25,0,1,0,0,
711332163,1879048497,NaN,6689091,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0.15,0.1,0.2,0,1,0,0,
711336259,1879048498,NaN,6693187,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0.15,0.15,0.25,0,1,0,0,
711340355,1879048499,NaN,6697283,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0.15,0.1,0.2,0,1,0,0,
711405891,1879048500,NaN,6762819,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0,0,0,3000,1,0,0,
711397699,1879048501,NaN,6754627,ICON_EFFECT_APUPKILL,1,6,113,2,1,0,0,0,3000,3,0,0,
711414083,1879048502,NaN,6771011,ICON_EFFECT_CUREKILL,1,6,117,2,1,0.015,0.01,0.02,0,1,0,0,
711438659,1879048503,NaN,6795587,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.3,-0.1,1500,1,0,0,
711434563,1879048504,NaN,6791491,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,0,0,0,1500,1,0,500,
711266627,1879048505,NaN,6623555,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711274819,1879048506,NaN,6631747,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283011,1879048507,NaN,6639939,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287107,1879048508,NaN,6644035,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291203,1879048509,NaN,6648131,ICON_EFFECT_APGE,1,6,87,2,1,0,0,0,0,1,0,0,
711070020,1879048495,NaN,6426948,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0.15,0.1,0.2,0,1,0,0,
711074116,1879048496,NaN,6431044,ICON_EFFECT_MAXHP,1,6,34,2,1,0.2,0.15,0.25,0,1,0,0,
711332164,1879048497,NaN,6689092,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0.15,0.1,0.2,0,1,0,0,
711336260,1879048498,NaN,6693188,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0.15,0.15,0.25,0,1,0,0,
711340356,1879048499,NaN,6697284,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0.15,0.1,0.2,0,1,0,0,
711405892,1879048500,NaN,6762820,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0,0,0,3000,1,0,0,
711397700,1879048501,NaN,6754628,ICON_EFFECT_APUPKILL,1,6,113,2,1,0,0,0,3000,3,0,0,
711414084,1879048502,NaN,6771012,ICON_EFFECT_CUREKILL,1,6,117,2,1,0,0,0,0,1,0,0,
711438660,1879048503,NaN,6795588,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.3,-0.1,1500,1,0,0,
711434564,1879048504,NaN,6791492,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,-0.005,-0.006,-0.004,1500,1,0,500,
711266628,1879048505,NaN,6623556,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711274820,1879048506,NaN,6631748,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283012,1879048507,NaN,6639940,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287108,1879048508,NaN,6644036,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291204,1879048509,NaN,6648132,ICON_EFFECT_APGE,1,6,87,2,1,0,0,0,0,1,0,0,
711070273,1879048495,NaN,6427201,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0.15,0.1,0.2,0,1,0,0,
711074369,1879048496,NaN,6431297,ICON_EFFECT_MAXHP,1,6,34,2,1,0.2,0.15,0.25,0,1,0,0,
711332417,1879048497,NaN,6689345,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0.15,0.1,0.2,0,1,0,0,
711336513,1879048498,NaN,6693441,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0.15,0.15,0.25,0,1,0,0,
711340609,1879048499,NaN,6697537,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0.15,0.1,0.2,0,1,0,0,
711406145,1879048500,NaN,6763073,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0.25,0.2,0.3,3000,1,0,0,
711397953,1879048501,NaN,6754881,ICON_EFFECT_APUPKILL,1,6,113,2,1,0,0,0,3000,3,0,0,
711414337,1879048502,NaN,6771265,ICON_EFFECT_CUREKILL,1,6,117,2,1,0,0,0,0,1,0,0,
711438913,1879048503,NaN,6795841,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.3,-0.1,1500,1,0,0,
711434817,1879048504,NaN,6791745,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,0,0,0,1500,1,0,500,
711266881,1879048505,NaN,6623809,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711275073,1879048506,NaN,6632001,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283265,1879048507,NaN,6640193,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287361,1879048508,NaN,6644289,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291457,1879048509,NaN,6648385,ICON_EFFECT_APGE,1,6,87,2,1,0,0,0,0,1,0,0,
711070274,1879048495,NaN,6427202,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0.15,0.1,0.2,0,1,0,0,
711074370,1879048496,NaN,6431298,ICON_EFFECT_MAXHP,1,6,34,2,1,0.2,0.15,0.25,0,1,0,0,
711332418,1879048497,NaN,6689346,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0.15,0.1,0.2,0,1,0,0,
711336514,1879048498,NaN,6693442,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0.15,0.15,0.25,0,1,0,0,
711340610,1879048499,NaN,6697538,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0.15,0.1,0.2,0,1,0,0,
711406146,1879048500,NaN,6763074,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0,0,0,3000,1,0,0,
711397954,1879048501,NaN,6754882,ICON_EFFECT_APUPKILL,1,6,113,2,1,0.15,0.1,0.2,3000,3,0,0,
711414338,1879048502,NaN,6771266,ICON_EFFECT_CUREKILL,1,6,117,2,1,0,0,0,0,1,0,0,
711438914,1879048503,NaN,6795842,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.3,-0.1,1500,1,0,0,
711434818,1879048504,NaN,6791746,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,0,0,0,1500,1,0,500,
711266882,1879048505,NaN,6623810,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711275074,1879048506,NaN,6632002,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283266,1879048507,NaN,6640194,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287362,1879048508,NaN,6644290,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291458,1879048509,NaN,6648386,ICON_EFFECT_APGE,1,6,87,2,1,0,0,0,0,1,0,0,
711070275,1879048495,NaN,6427203,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0.15,0.1,0.2,0,1,0,0,
711074371,1879048496,NaN,6431299,ICON_EFFECT_MAXHP,1,6,34,2,1,0.2,0.15,0.25,0,1,0,0,
711332419,1879048497,NaN,6689347,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0.15,0.1,0.2,0,1,0,0,
711336515,1879048498,NaN,6693443,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0.15,0.15,0.25,0,1,0,0,
711340611,1879048499,NaN,6697539,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0.15,0.1,0.2,0,1,0,0,
711406147,1879048500,NaN,6763075,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0,0,0,3000,1,0,0,
711397955,1879048501,NaN,6754883,ICON_EFFECT_APUPKILL,1,6,113,2,1,0,0,0,3000,3,0,0,
711414339,1879048502,NaN,6771267,ICON_EFFECT_CUREKILL,1,6,117,2,1,0.015,0.01,0.02,0,1,0,0,
711438915,1879048503,NaN,6795843,ICON_EFFECT_SLOWATTACK,1,6,123,2,1,-0.2,-0.3,-0.1,1500,1,0,0,
711434819,1879048504,NaN,6791747,ICON_EFFECT_BLEEDINGATTACK,1,6,122,2,1,0,0,0,1500,1,0,500,
711266883,1879048505,NaN,6623811,ICON_EFFECT_APPI,1,6,81,2,1,0,0,0,0,1,0,0,
711275075,1879048506,NaN,6632003,ICON_EFFECT_APAR,1,6,83,2,1,0,0,0,0,1,0,0,
711283267,1879048507,NaN,6640195,ICON_EFFECT_APSR,1,6,85,2,1,0,0,0,0,1,0,0,
711287363,1879048508,NaN,6644291,ICON_EFFECT_APSG,1,6,86,2,1,0,0,0,0,1,0,0,
711291459,1879048509,NaN,6648387,ICON_EFFECT_APGE,1,6,87,2,1,0,0,0,0,1,0,0,
711070276,1879048495,NaN,6427204,ICON_EFFECT_DEFENCEPOWER,1,6,33,2,1,0.15,0.1,0.2,0,1,0,0,
711074372,1879048496,NaN,6431300,ICON_EFFECT_MAXHP,1,6,34,2,1,0.2,0.15,0.25,0,1,0,0,
711332420,1879048497,NaN,6689348,ICON_EFFECT_DP2MELEE,1,6,97,2,1,0.15,0.1,0.2,0,1,0,0,
711336516,1879048498,NaN,6693444,ICON_EFFECT_DP2RANGE,1,6,98,2,1,0.15,0.15,0.25,0,1,0,0,
711340612,1879048499,NaN,6697540,ICON_EFFECT_DP2EXPLOSION,1,6,99,2,1,0.15,0.1,0.2,0,1,0,0,
711406148,1879048500,NaN,6763076,ICON_EFFECT_MSUPKILL,1,6,115,2,1,0,0,0,3000,1,0,0,
