PrimaryKey,Level,HitRate,PowerAttack,PowerDefence,HP,AimTime,SelectionFactorAttack,SelectionFactorSkillGroup,AttackSkillGroup,HPSkillGroup25,HPSkillGroup50,HPSkillGroup75,ContinuouslySkillGroup,RewardGroup,MidiumRewardGroup10,MidiumRewardGroup20,MidiumRewardGroup30,MidiumRewardGroup40,MidiumRewardGroup50,MidiumRewardGroup60,MidiumRewardGroup70,MidiumRewardGroup80,MidiumRewardGroup90
337868107,1355,150,1520,0,194669,322,,,0,0,0,0,0,3298481,0,0,0,0,0,0,0,0,0
339817803,1355,30,665,0,194669,241,1,1,4,0,0,0,0,3298481,0,0,0,0,0,0,0,0,0
338834763,1355,2000,725,0,2920045,241,1,1,160,153,153,153,162,3364017,0,0,0,0,0,0,0,0,0
338761035,1355,2000,829,0,1946696,241,1,1,160,153,153,153,162,3364017,0,0,0,0,0,0,0,0,0
336659792,1360,2000,911,0,130662,64,,,0,0,0,0,0,3233025,0,0,0,0,0,0,0,0,0
336663888,1360,95,729,0,130662,240,,,0,0,0,0,0,3233025,0,0,0,0,0,0,0,0,0
336672080,1360,120,638,0,130662,240,,,0,0,0,0,0,3233025,0,0,0,0,0,0,0,0,0
336688464,1360,150,1458,0,130662,384,,,0,0,0,0,0,3233025,0,0,0,0,0,0,0,0,0
336692560,1360,150,547,0,130662,384,,,0,0,0,0,0,3233025,0,0,0,0,0,0,0,0,0
336684368,1360,20,273,0,130662,240,,,0,0,0,0,0,3233025,0,0,0,0,0,0,0,0,0
336680272,1360,250,1732,0,130662,640,,,0,0,0,0,0,3233025,0,0,0,0,0,0,0,0,0
336803152,1360,10,638,0,130662,480,,,0,0,0,0,0,3233025,0,0,0,0,0,0,0,0,0
336819536,1360,150,1458,0,130662,320,,,0,0,0,0,0,3233025,0,0,0,0,0,0,0,0,0
337708368,1360,2000,1002,0,195993,64,,,0,0,0,0,0,3298561,0,0,0,0,0,0,0,0,0
337712464,1360,95,802,0,195993,240,,,0,0,0,0,0,3298561,0,0,0,0,0,0,0,0,0
337720656,1360,120,702,0,195993,240,,,0,0,0,0,0,3298561,0,0,0,0,0,0,0,0,0
337737040,1360,150,1604,0,195993,384,,,0,0,0,0,0,3298561,0,0,0,0,0,0,0,0,0
337741136,1360,150,601,0,195993,384,,,0,0,0,0,0,3298561,0,0,0,0,0,0,0,0,0
337732944,1360,20,300,0,195993,240,,,0,0,0,0,0,3298561,0,0,0,0,0,0,0,0,0
337728848,1360,250,1905,0,195993,640,,,0,0,0,0,0,3298561,0,0,0,0,0,0,0,0,0
337859920,1360,2000,1905,0,195993,320,,,0,0,0,0,0,3298561,0,0,0,0,0,0,0,0,0
337868112,1360,150,1604,0,195993,320,,,0,0,0,0,0,3298561,0,0,0,0,0,0,0,0,0
339817808,1360,30,702,0,195993,240,1,1,4,0,0,0,0,3298561,0,0,0,0,0,0,0,0,0
338834768,1360,2000,765,0,2939900,240,1,1,160,153,153,153,162,3364097,0,0,0,0,0,0,0,0,0
338761040,1360,2000,875,0,1959933,240,1,1,160,153,153,153,162,3364097,0,0,0,0,0,0,0,0,0
336659797,1365,2000,963,0,131547,63,,,0,0,0,0,0,3233105,0,0,0,0,0,0,0,0,0
336663893,1365,95,770,0,131547,238,,,0,0,0,0,0,3233105,0,0,0,0,0,0,0,0,0
336672085,1365,120,674,0,131547,238,,,0,0,0,0,0,3233105,0,0,0,0,0,0,0,0,0
336688469,1365,150,1541,0,131547,381,,,0,0,0,0,0,3233105,0,0,0,0,0,0,0,0,0
336692565,1365,150,577,0,131547,381,,,0,0,0,0,0,3233105,0,0,0,0,0,0,0,0,0
336684373,1365,20,288,0,131547,238,,,0,0,0,0,0,3233105,0,0,0,0,0,0,0,0,0
336680277,1365,250,1830,0,131547,635,,,0,0,0,0,0,3233105,0,0,0,0,0,0,0,0,0
336803157,1365,10,674,0,131547,476,,,0,0,0,0,0,3233105,0,0,0,0,0,0,0,0,0
336819541,1365,150,1541,0,131547,317,,,0,0,0,0,0,3233105,0,0,0,0,0,0,0,0,0
337708373,1365,2000,1059,0,197321,63,,,0,0,0,0,0,3298641,0,0,0,0,0,0,0,0,0
337712469,1365,95,847,0,197321,238,,,0,0,0,0,0,3298641,0,0,0,0,0,0,0,0,0
337720661,1365,120,741,0,197321,238,,,0,0,0,0,0,3298641,0,0,0,0,0,0,0,0,0
337737045,1365,150,1695,0,197321,381,,,0,0,0,0,0,3298641,0,0,0,0,0,0,0,0,0
337741141,1365,150,635,0,197321,381,,,0,0,0,0,0,3298641,0,0,0,0,0,0,0,0,0
337732949,1365,20,317,0,197321,238,,,0,0,0,0,0,3298641,0,0,0,0,0,0,0,0,0
337728853,1365,250,2013,0,197321,635,,,0,0,0,0,0,3298641,0,0,0,0,0,0,0,0,0
337859925,1365,2000,2013,0,197321,317,,,0,0,0,0,0,3298641,0,0,0,0,0,0,0,0,0
337868117,1365,150,1695,0,197321,317,,,0,0,0,0,0,3298641,0,0,0,0,0,0,0,0,0
339817813,1365,30,741,0,197321,238,1,1,4,0,0,0,0,3298641,0,0,0,0,0,0,0,0,0
338834773,1365,2000,809,0,2959823,238,1,1,160,153,153,153,162,3364177,0,0,0,0,0,0,0,0,0
338761045,1365,2000,924,0,1973215,238,1,1,160,153,153,153,162,3364177,0,0,0,0,0,0,0,0,0
336659802,1370,2000,1018,0,132436,63,,,0,0,0,0,0,3233185,0,0,0,0,0,0,0,0,0
336663898,1370,95,814,0,132436,236,,,0,0,0,0,0,3233185,0,0,0,0,0,0,0,0,0
336672090,1370,120,712,0,132436,236,,,0,0,0,0,0,3233185,0,0,0,0,0,0,0,0,0
336688474,1370,150,1629,0,132436,378,,,0,0,0,0,0,3233185,0,0,0,0,0,0,0,0,0
336692570,1370,150,611,0,132436,378,,,0,0,0,0,0,3233185,0,0,0,0,0,0,0,0,0
336684378,1370,20,305,0,132436,236,,,0,0,0,0,0,3233185,0,0,0,0,0,0,0,0,0
336680282,1370,250,1935,0,132436,630,,,0,0,0,0,0,3233185,0,0,0,0,0,0,0,0,0
336803162,1370,10,712,0,132436,472,,,0,0,0,0,0,3233185,0,0,0,0,0,0,0,0,0
336819546,1370,150,1629,0,132436,315,,,0,0,0,0,0,3233185,0,0,0,0,0,0,0,0,0
337708378,1370,2000,1120,0,198654,63,,,0,0,0,0,0,3298721,0,0,0,0,0,0,0,0,0
337712474,1370,95,896,0,198654,236,,,0,0,0,0,0,3298721,0,0,0,0,0,0,0,0,0
337720666,1370,120,784,0,198654,236,,,0,0,0,0,0,3298721,0,0,0,0,0,0,0,0,0
337737050,1370,150,1792,0,198654,378,,,0,0,0,0,0,3298721,0,0,0,0,0,0,0,0,0
337741146,1370,150,672,0,198654,378,,,0,0,0,0,0,3298721,0,0,0,0,0,0,0,0,0
337732954,1370,20,336,0,198654,236,,,0,0,0,0,0,3298721,0,0,0,0,0,0,0,0,0
337728858,1370,250,2128,0,198654,630,,,0,0,0,0,0,3298721,0,0,0,0,0,0,0,0,0
337859930,1370,2000,2128,0,198654,315,,,0,0,0,0,0,3298721,0,0,0,0,0,0,0,0,0
337868122,1370,150,1792,0,198654,315,,,0,0,0,0,0,3298721,0,0,0,0,0,0,0,0,0
339817818,1370,30,784,0,198654,236,1,1,4,0,0,0,0,3298721,0,0,0,0,0,0,0,0,0
338834778,1370,2000,855,0,2979812,236,1,1,160,153,153,153,162,3364257,0,0,0,0,0,0,0,0,0
338761050,1370,2000,977,0,1986541,236,1,1,160,153,153,153,162,3364257,0,0,0,0,0,0,0,0,0
336659807,1375,2000,1080,0,133327,62,,,0,0,0,0,0,3233265,0,0,0,0,0,0,0,0,0
336663903,1375,95,864,0,133327,234,,,0,0,0,0,0,3233265,0,0,0,0,0,0,0,0,0
336672095,1375,120,756,0,133327,234,,,0,0,0,0,0,3233265,0,0,0,0,0,0,0,0,0
336688479,1375,150,1728,0,133327,375,,,0,0,0,0,0,3233265,0,0,0,0,0,0,0,0,0
336692575,1375,150,648,0,133327,375,,,0,0,0,0,0,3233265,0,0,0,0,0,0,0,0,0
336684383,1375,20,324,0,133327,234,,,0,0,0,0,0,3233265,0,0,0,0,0,0,0,0,0
336680287,1375,250,2052,0,133327,625,,,0,0,0,0,0,3233265,0,0,0,0,0,0,0,0,0
336803167,1375,10,756,0,133327,468,,,0,0,0,0,0,3233265,0,0,0,0,0,0,0,0,0
336819551,1375,150,1728,0,133327,312,,,0,0,0,0,0,3233265,0,0,0,0,0,0,0,0,0
337708383,1375,2000,1188,0,199991,62,,,0,0,0,0,0,3298801,0,0,0,0,0,0,0,0,0
337712479,1375,95,950,0,199991,234,,,0,0,0,0,0,3298801,0,0,0,0,0,0,0,0,0
337720671,1375,120,831,0,199991,234,,,0,0,0,0,0,3298801,0,0,0,0,0,0,0,0,0
337737055,1375,150,1900,0,199991,375,,,0,0,0,0,0,3298801,0,0,0,0,0,0,0,0,0
337741151,1375,150,712,0,199991,375,,,0,0,0,0,0,3298801,0,0,0,0,0,0,0,0,0
337732959,1375,20,356,0,199991,234,,,0,0,0,0,0,3298801,0,0,0,0,0,0,0,0,0
337728863,1375,250,2257,0,199991,625,,,0,0,0,0,0,3298801,0,0,0,0,0,0,0,0,0
337859935,1375,2000,2257,0,199991,312,,,0,0,0,0,0,3298801,0,0,0,0,0,0,0,0,0
337868127,1375,150,1900,0,199991,312,,,0,0,0,0,0,3298801,0,0,0,0,0,0,0,0,0
339817823,1375,30,831,0,199991,234,1,1,4,0,0,0,0,3298801,0,0,0,0,0,0,0,0,0
338834783,1375,2000,907,0,2999869,234,1,1,160,153,153,153,162,3364337,0,0,0,0,0,0,0,0,0
338761055,1375,2000,1036,0,1999912,234,1,1,160,153,153,153,162,3364337,0,0,0,0,0,0,0,0,0
336659812,1380,2000,1147,0,134221,62,,,0,0,0,0,0,3233345,0,0,0,0,0,0,0,0,0
336663908,1380,95,918,0,134221,232,,,0,0,0,0,0,3233345,0,0,0,0,0,0,0,0,0
336672100,1380,120,803,0,134221,232,,,0,0,0,0,0,3233345,0,0,0,0,0,0,0,0,0
336688484,1380,150,1836,0,134221,372,,,0,0,0,0,0,3233345,0,0,0,0,0,0,0,0,0
336692580,1380,150,688,0,134221,372,,,0,0,0,0,0,3233345,0,0,0,0,0,0,0,0,0
336684388,1380,20,344,0,134221,232,,,0,0,0,0,0,3233345,0,0,0,0,0,0,0,0,0
336680292,1380,250,2180,0,134221,620,,,0,0,0,0,0,3233345,0,0,0,0,0,0,0,0,0
336803172,1380,10,803,0,134221,465,,,0,0,0,0,0,3233345,0,0,0,0,0,0,0,0,0
336819556,1380,150,1836,0,134221,310,,,0,0,0,0,0,3233345,0,0,0,0,0,0,0,0,0
337708388,1380,2000,1262,0,201332,62,,,0,0,0,0,0,3298881,0,0,0,0,0,0,0,0,0
337712484,1380,95,1010,0,201332,232,,,0,0,0,0,0,3298881,0,0,0,0,0,0,0,0,0
337720676,1380,120,883,0,201332,232,,,0,0,0,0,0,3298881,0,0,0,0,0,0,0,0,0
337737060,1380,150,2020,0,201332,372,,,0,0,0,0,0,3298881,0,0,0,0,0,0,0,0,0
337741156,1380,150,757,0,201332,372,,,0,0,0,0,0,3298881,0,0,0,0,0,0,0,0,0
337732964,1380,20,378,0,201332,232,,,0,0,0,0,0,3298881,0,0,0,0,0,0,0,0,0
337728868,1380,250,2398,0,201332,620,,,0,0,0,0,0,3298881,0,0,0,0,0,0,0,0,0
337859940,1380,2000,2398,0,201332,310,,,0,0,0,0,0,3298881,0,0,0,0,0,0,0,0,0
337868132,1380,150,2020,0,201332,310,,,0,0,0,0,0,3298881,0,0,0,0,0,0,0,0,0
339817828,1380,30,883,0,201332,232,1,1,4,0,0,0,0,3298881,0,0,0,0,0,0,0,0,0
338834788,1380,2000,964,0,3019993,232,1,1,160,153,153,153,162,3364417,0,0,0,0,0,0,0,0,0
338761060,1380,2000,1101,0,2013328,232,1,1,160,153,153,153,162,3364417,0,0,0,0,0,0,0,0,0
336659817,1385,2000,1221,0,135119,61,,,0,0,0,0,0,3233425,0,0,0,0,0,0,0,0,0
336663913,1385,95,977,0,135119,230,,,0,0,0,0,0,3233425,0,0,0,0,0,0,0,0,0
336672105,1385,120,855,0,135119,230,,,0,0,0,0,0,3233425,0,0,0,0,0,0,0,0,0
336688489,1385,150,1954,0,135119,369,,,0,0,0,0,0,3233425,0,0,0,0,0,0,0,0,0
336692585,1385,150,733,0,135119,369,,,0,0,0,0,0,3233425,0,0,0,0,0,0,0,0,0
336684393,1385,20,366,0,135119,230,,,0,0,0,0,0,3233425,0,0,0,0,0,0,0,0,0
336680297,1385,250,2321,0,135119,615,,,0,0,0,0,0,3233425,0,0,0,0,0,0,0,0,0
336803177,1385,10,855,0,135119,461,,,0,0,0,0,0,3233425,0,0,0,0,0,0,0,0,0
336819561,1385,150,1954,0,135119,307,,,0,0,0,0,0,3233425,0,0,0,0,0,0,0,0,0
337708393,1385,2000,1343,0,202678,61,,,0,0,0,0,0,3298961,0,0,0,0,0,0,0,0,0
337712489,1385,95,1075,0,202678,230,,,0,0,0,0,0,3298961,0,0,0,0,0,0,0,0,0
337720681,1385,120,940,0,202678,230,,,0,0,0,0,0,3298961,0,0,0,0,0,0,0,0,0
337737065,1385,150,2150,0,202678,369,,,0,0,0,0,0,3298961,0,0,0,0,0,0,0,0,0
337741161,1385,150,806,0,202678,369,,,0,0,0,0,0,3298961,0,0,0,0,0,0,0,0,0
337732969,1385,20,403,0,202678,230,,,0,0,0,0,0,3298961,0,0,0,0,0,0,0,0,0
337728873,1385,250,2553,0,202678,615,,,0,0,0,0,0,3298961,0,0,0,0,0,0,0,0,0
337859945,1385,2000,2553,0,202678,307,,,0,0,0,0,0,3298961,0,0,0,0,0,0,0,0,0
337868137,1385,150,2150,0,202678,307,,,0,0,0,0,0,3298961,0,0,0,0,0,0,0,0,0
339817833,1385,30,940,0,202678,230,1,1,4,0,0,0,0,3298961,0,0,0,0,0,0,0,0,0
338834793,1385,2000,1026,0,3040184,230,1,1,160,153,153,153,162,3364497,0,0,0,0,0,0,0,0,0
338761065,1385,2000,1172,0,2026789,230,1,1,160,153,153,153,162,3364497,0,0,0,0,0,0,0,0,0
336659822,1390,2000,1305,0,136019,61,,,0,0,0,0,0,3233505,0,0,0,0,0,0,0,0,0
336663918,1390,95,1044,0,136019,228,,,0,0,0,0,0,3233505,0,0,0,0,0,0,0,0,0
336672110,1390,120,913,0,136019,228,,,0,0,0,0,0,3233505,0,0,0,0,0,0,0,0,0
336688494,1390,150,2088,0,136019,366,,,0,0,0,0,0,3233505,0,0,0,0,0,0,0,0,0
336692590,1390,150,783,0,136019,366,,,0,0,0,0,0,3233505,0,0,0,0,0,0,0,0,0
336684398,1390,20,391,0,136019,228,,,0,0,0,0,0,3233505,0,0,0,0,0,0,0,0,0
336680302,1390,250,2479,0,136019,610,,,0,0,0,0,0,3233505,0,0,0,0,0,0,0,0,0
336803182,1390,10,913,0,136019,457,,,0,0,0,0,0,3233505,0,0,0,0,0,0,0,0,0
336819566,1390,150,2088,0,136019,305,,,0,0,0,0,0,3233505,0,0,0,0,0,0,0,0,0
337708398,1390,2000,1435,0,204029,61,,,0,0,0,0,0,3299041,0,0,0,0,0,0,0,0,0
337712494,1390,95,1148,0,204029,228,,,0,0,0,0,0,3299041,0,0,0,0,0,0,0,0,0
337720686,1390,120,1005,0,204029,228,,,0,0,0,0,0,3299041,0,0,0,0,0,0,0,0,0
337737070,1390,150,2297,0,204029,366,,,0,0,0,0,0,3299041,0,0,0,0,0,0,0,0,0
337741166,1390,150,861,0,204029,366,,,0,0,0,0,0,3299041,0,0,0,0,0,0,0,0,0
337732974,1390,20,430,0,204029,228,,,0,0,0,0,0,3299041,0,0,0,0,0,0,0,0,0
337728878,1390,250,2727,0,204029,610,,,0,0,0,0,0,3299041,0,0,0,0,0,0,0,0,0
337859950,1390,2000,2727,0,204029,305,,,0,0,0,0,0,3299041,0,0,0,0,0,0,0,0,0
337868142,1390,150,2297,0,204029,305,,,0,0,0,0,0,3299041,0,0,0,0,0,0,0,0,0
339817838,1390,30,1005,0,204029,228,1,1,4,0,0,0,0,3299041,0,0,0,0,0,0,0,0,0
338834798,1390,2000,1096,0,3060442,228,1,1,160,153,153,153,162,3364577,0,0,0,0,0,0,0,0,0
338761070,1390,2000,1253,0,2040294,228,1,1,160,153,153,153,162,3364577,0,0,0,0,0,0,0,0,0
336659827,1395,2000,1399,0,136922,60,,,0,0,0,0,0,3233585,0,0,0,0,0,0,0,0,0
336663923,1395,95,1119,0,136922,226,,,0,0,0,0,0,3233585,0,0,0,0,0,0,0,0,0
336672115,1395,120,979,0,136922,226,,,0,0,0,0,0,3233585,0,0,0,0,0,0,0,0,0
336688499,1395,150,2238,0,136922,363,,,0,0,0,0,0,3233585,0,0,0,0,0,0,0,0,0
336692595,1395,150,839,0,136922,363,,,0,0,0,0,0,3233585,0,0,0,0,0,0,0,0,0
336684403,1395,20,419,0,136922,226,,,0,0,0,0,0,3233585,0,0,0,0,0,0,0,0,0
336680307,1395,250,2658,0,136922,605,,,0,0,0,0,0,3233585,0,0,0,0,0,0,0,0,0
336803187,1395,10,979,0,136922,453,,,0,0,0,0,0,3233585,0,0,0,0,0,0,0,0,0
336819571,1395,150,2238,0,136922,302,,,0,0,0,0,0,3233585,0,0,0,0,0,0,0,0,0
337708403,1395,2000,1538,0,205384,60,,,0,0,0,0,0,3299121,0,0,0,0,0,0,0,0,0
337712499,1395,95,1231,0,205384,226,,,0,0,0,0,0,3299121,0,0,0,0,0,0,0,0,0
337720691,1395,120,1077,0,205384,226,,,0,0,0,0,0,3299121,0,0,0,0,0,0,0,0,0
337737075,1395,150,2462,0,205384,363,,,0,0,0,0,0,3299121,0,0,0,0,0,0,0,0,0
337741171,1395,150,923,0,205384,363,,,0,0,0,0,0,3299121,0,0,0,0,0,0,0,0,0
337732979,1395,20,461,0,205384,226,,,0,0,0,0,0,3299121,0,0,0,0,0,0,0,0,0
337728883,1395,250,2923,0,205384,605,,,0,0,0,0,0,3299121,0,0,0,0,0,0,0,0,0
337859955,1395,2000,2923,0,205384,302,,,0,0,0,0,0,3299121,0,0,0,0,0,0,0,0,0
337868147,1395,150,2462,0,205384,302,,,0,0,0,0,0,3299121,0,0,0,0,0,0,0,0,0
339817843,1395,30,1077,0,205384,226,1,1,4,0,0,0,0,3299121,0,0,0,0,0,0,0,0,0
338834803,1395,2000,1175,0,3080767,226,1,1,160,153,153,153,162,3364657,0,0,0,0,0,0,0,0,0
338761075,1395,2000,1343,0,2053844,226,1,1,160,153,153,153,162,3364657,0,0,0,0,0,0,0,0,0
336659832,1400,2000,1505,0,137829,60,,,0,0,0,0,0,3233665,0,0,0,0,0,0,0,0,0
336663928,1400,95,1204,0,137829,225,,,0,0,0,0,0,3233665,0,0,0,0,0,0,0,0,0
336672120,1400,120,1053,0,137829,225,,,0,0,0,0,0,3233665,0,0,0,0,0,0,0,0,0
336688504,1400,150,2408,0,137829,360,,,0,0,0,0,0,3233665,0,0,0,0,0,0,0,0,0
336692600,1400,150,903,0,137829,360,,,0,0,0,0,0,3233665,0,0,0,0,0,0,0,0,0
336684408,1400,20,451,0,137829,225,,,0,0,0,0,0,3233665,0,0,0,0,0,0,0,0,0
336680312,1400,250,2859,0,137829,600,,,0,0,0,0,0,3233665,0,0,0,0,0,0,0,0,0
336803192,1400,10,1053,0,137829,450,,,0,0,0,0,0,3233665,0,0,0,0,0,0,0,0,0
336819576,1400,150,2408,0,137829,300,,,0,0,0,0,0,3233665,0,0,0,0,0,0,0,0,0
337708408,1400,2000,1655,0,206743,60,,,0,0,0,0,0,3299201,0,0,0,0,0,0,0,0,0
337712504,1400,95,1324,0,206743,225,,,0,0,0,0,0,3299201,0,0,0,0,0,0,0,0,0
337720696,1400,120,1158,0,206743,225,,,0,0,0,0,0,3299201,0,0,0,0,0,0,0,0,0
337737080,1400,150,2648,0,206743,360,,,0,0,0,0,0,3299201,0,0,0,0,0,0,0,0,0
337741176,1400,150,993,0,206743,360,,,0,0,0,0,0,3299201,0,0,0,0,0,0,0,0,0
337732984,1400,20,496,0,206743,225,,,0,0,0,0,0,3299201,0,0,0,0,0,0,0,0,0
337728888,1400,250,3145,0,206743,600,,,0,0,0,0,0,3299201,0,0,0,0,0,0,0,0,0
337859960,1400,2000,3145,0,206743,300,,,0,0,0,0,0,3299201,0,0,0,0,0,0,0,0,0
337868152,1400,150,2648,0,206743,300,,,0,0,0,0,0,3299201,0,0,0,0,0,0,0,0,0
339817848,1400,30,1158,0,206743,225,1,1,4,0,0,0,0,3299201,0,0,0,0,0,0,0,0,0
338834808,1400,2000,1264,0,3101159,225,1,1,160,153,153,153,162,3364737,0,0,0,0,0,0,0,0,0
338761080,1400,2000,1444,0,2067439,225,1,1,160,153,153,153,162,3364737,0,0,0,0,0,0,0,0,0
336659837,1405,2000,1625,0,138738,59,,,0,0,0,0,0,3233745,0,0,0,0,0,0,0,0,0
336663933,1405,95,1300,0,138738,223,,,0,0,0,0,0,3233745,0,0,0,0,0,0,0,0,0
336672125,1405,120,1137,0,138738,223,,,0,0,0,0,0,3233745,0,0,0,0,0,0,0,0,0
336688509,1405,150,2600,0,138738,357,,,0,0,0,0,0,3233745,0,0,0,0,0,0,0,0,0
336692605,1405,150,975,0,138738,357,,,0,0,0,0,0,3233745,0,0,0,0,0,0,0,0,0
336684413,1405,20,487,0,138738,223,,,0,0,0,0,0,3233745,0,0,0,0,0,0,0,0,0
336680317,1405,250,3087,0,138738,595,,,0,0,0,0,0,3233745,0,0,0,0,0,0,0,0,0
336803197,1405,10,1137,0,138738,446,,,0,0,0,0,0,3233745,0,0,0,0,0,0,0,0,0
336819581,1405,150,2600,0,138738,297,,,0,0,0,0,0,3233745,0,0,0,0,0,0,0,0,0
337708413,1405,2000,1787,0,208107,59,,,0,0,0,0,0,3299281,0,0,0,0,0,0,0,0,0
337712509,1405,95,1430,0,208107,223,,,0,0,0,0,0,3299281,0,0,0,0,0,0,0,0,0
337720701,1405,120,1251,0,208107,223,,,0,0,0,0,0,3299281,0,0,0,0,0,0,0,0,0
337737085,1405,150,2860,0,208107,357,,,0,0,0,0,0,3299281,0,0,0,0,0,0,0,0,0
337741181,1405,150,1072,0,208107,357,,,0,0,0,0,0,3299281,0,0,0,0,0,0,0,0,0
337732989,1405,20,536,0,208107,223,,,0,0,0,0,0,3299281,0,0,0,0,0,0,0,0,0
337728893,1405,250,3396,0,208107,595,,,0,0,0,0,0,3299281,0,0,0,0,0,0,0,0,0
337859965,1405,2000,3396,0,208107,297,,,0,0,0,0,0,3299281,0,0,0,0,0,0,0,0,0
337868157,1405,150,2860,0,208107,297,,,0,0,0,0,0,3299281,0,0,0,0,0,0,0,0,0
339817853,1405,30,1251,0,208107,223,1,1,4,0,0,0,0,3299281,0,0,0,0,0,0,0,0,0
338834813,1405,2000,1365,0,3121618,223,1,1,160,153,153,153,162,3364817,0,0,0,0,0,0,0,0,0
338761085,1405,2000,1560,0,2081079,223,1,1,160,153,153,153,162,3364817,0,0,0,0,0,0,0,0,0
336659842,1410,2000,1764,0,139650,59,,,0,0,0,0,0,3233825,0,0,0,0,0,0,0,0,0
336663938,1410,95,1411,0,139650,221,,,0,0,0,0,0,3233825,0,0,0,0,0,0,0,0,0
336672130,1410,120,1235,0,139650,221,,,0,0,0,0,0,3233825,0,0,0,0,0,0,0,0,0
336688514,1410,150,2823,0,139650,354,,,0,0,0,0,0,3233825,0,0,0,0,0,0,0,0,0
336692610,1410,150,1058,0,139650,354,,,0,0,0,0,0,3233825,0,0,0,0,0,0,0,0,0
336684418,1410,20,529,0,139650,221,,,0,0,0,0,0,3233825,0,0,0,0,0,0,0,0,0
336680322,1410,250,3353,0,139650,590,,,0,0,0,0,0,3233825,0,0,0,0,0,0,0,0,0
336803202,1410,10,1235,0,139650,442,,,0,0,0,0,0,3233825,0,0,0,0,0,0,0,0,0
336819586,1410,150,2823,0,139650,295,,,0,0,0,0,0,3233825,0,0,0,0,0,0,0,0,0
337708418,1410,2000,1941,0,209476,59,,,0,0,0,0,0,3299361,0,0,0,0,0,0,0,0,0
337712514,1410,95,1553,0,209476,221,,,0,0,0,0,0,3299361,0,0,0,0,0,0,0,0,0
337720706,1410,120,1358,0,209476,221,,,0,0,0,0,0,3299361,0,0,0,0,0,0,0,0,0
337737090,1410,150,3106,0,209476,354,,,0,0,0,0,0,3299361,0,0,0,0,0,0,0,0,0
337741186,1410,150,1164,0,209476,354,,,0,0,0,0,0,3299361,0,0,0,0,0,0,0,0,0
337732994,1410,20,582,0,209476,221,,,0,0,0,0,0,3299361,0,0,0,0,0,0,0,0,0
337728898,1410,250,3688,0,209476,590,,,0,0,0,0,0,3299361,0,0,0,0,0,0,0,0,0
337859970,1410,2000,3688,0,209476,295,,,0,0,0,0,0,3299361,0,0,0,0,0,0,0,0,0
337868162,1410,150,3106,0,209476,295,,,0,0,0,0,0,3299361,0,0,0,0,0,0,0,0,0
339817858,1410,30,1358,0,209476,221,1,1,4,0,0,0,0,3299361,0,0,0,0,0,0,0,0,0
338834818,1410,2000,1482,0,3142144,221,1,1,160,153,153,153,162,3364897,0,0,0,0,0,0,0,0,0
338761090,1410,2000,1694,0,2094763,221,1,1,160,153,153,153,162,3364897,0,0,0,0,0,0,0,0,0
336659847,1415,2000,1928,0,140566,58,,,0,0,0,0,0,3233905,0,0,0,0,0,0,0,0,0
336663943,1415,95,1542,0,140566,219,,,0,0,0,0,0,3233905,0,0,0,0,0,0,0,0,0
336672135,1415,120,1349,0,140566,219,,,0,0,0,0,0,3233905,0,0,0,0,0,0,0,0,0
336688519,1415,150,3084,0,140566,351,,,0,0,0,0,0,3233905,0,0,0,0,0,0,0,0,0
336692615,1415,150,1156,0,140566,351,,,0,0,0,0,0,3233905,0,0,0,0,0,0,0,0,0
336684423,1415,20,578,0,140566,219,,,0,0,0,0,0,3233905,0,0,0,0,0,0,0,0,0
336680327,1415,250,3663,0,140566,585,,,0,0,0,0,0,3233905,0,0,0,0,0,0,0,0,0
336803207,1415,10,1349,0,140566,438,,,0,0,0,0,0,3233905,0,0,0,0,0,0,0,0,0
336819591,1415,150,3084,0,140566,292,,,0,0,0,0,0,3233905,0,0,0,0,0,0,0,0,0
337708423,1415,2000,2120,0,210849,58,,,0,0,0,0,0,3299441,0,0,0,0,0,0,0,0,0
337712519,1415,95,1696,0,210849,219,,,0,0,0,0,0,3299441,0,0,0,0,0,0,0,0,0
337720711,1415,120,1484,0,210849,219,,,0,0,0,0,0,3299441,0,0,0,0,0,0,0,0,0
337737095,1415,150,3393,0,210849,351,,,0,0,0,0,0,3299441,0,0,0,0,0,0,0,0,0
337741191,1415,150,1272,0,210849,351,,,0,0,0,0,0,3299441,0,0,0,0,0,0,0,0,0
337732999,1415,20,636,0,210849,219,,,0,0,0,0,0,3299441,0,0,0,0,0,0,0,0,0
337728903,1415,250,4029,0,210849,585,,,0,0,0,0,0,3299441,0,0,0,0,0,0,0,0,0
337859975,1415,2000,4029,0,210849,292,,,0,0,0,0,0,3299441,0,0,0,0,0,0,0,0,0
337868167,1415,150,3393,0,210849,292,,,0,0,0,0,0,3299441,0,0,0,0,0,0,0,0,0
339817863,1415,30,1484,0,210849,219,1,1,4,0,0,0,0,3299441,0,0,0,0,0,0,0,0,0
338834823,1415,2000,1619,0,3162738,219,1,1,160,153,153,153,162,3364977,0,0,0,0,0,0,0,0,0
338761095,1415,2000,1850,0,2108492,219,1,1,160,153,153,153,162,3364977,0,0,0,0,0,0,0,0,0
336659852,1420,2000,2120,0,141484,58,,,0,0,0,0,0,3233985,0,0,0,0,0,0,0,0,0
336663948,1420,95,1696,0,141484,217,,,0,0,0,0,0,3233985,0,0,0,0,0,0,0,0,0
